,m_address,m_coordinates,m_operating_mode,m_tariff_id,m_pole_id,m_meter_phase,m_id,m_serial,m_tariff.name,m_tariff.electricity_rate_type,m_tariff.block_rate,m_tariff.rate_amount.value,m_tariff.rate_amount.numerator,m_tariff.rate_amount.denominator,m_tariff.time_of_use,m_tariff.load_limit_type,m_tariff.load_limit.value,m_tariff.load_limit.unit,m_tariff.plan_type,m_tariff.low_balance_threshold.amount,m_tariff.low_balance_threshold.currency,m_tariff.inrush_current_protection_disabled,m_tariff.block_rate_cycle_reset_energy,m_tariff.last_block_rate_cycle_reset_at,m_tariff.daily_energy_limit,m_tariff.daily_energy_limit_unit,id
177,'Sheder PUE HUB,,auto,c835e0ae-32c6-4c3e-aa16-cba3fecff868,,,359de293-056b-46dd-a185-5760f44bed5e,SMRSDRF-02-00088212,PUE HUB_Shops,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",flat,5000,Watts,,0,ETB,False,,,,kWh,ba865f95-b2a5-4736-b83b-d0be27b7e5ba
178,,,on,6f270469-d4ee-48af-9205-c14319b7e46e,,,2718cbdc-72c2-4f99-8390-bb6e6950874c,SMRSDRF-02-00088246,Sheder Street Light,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '06:00', 'load_limit': 0}, {'start_time': '18:00', 'load_limit': 1300}]",Watts,,0,ETB,False,,,,kWh,d2af3bce-0a25-485b-aa32-57b2353837bb
179,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,LVZ144,,028ff25e-c577-4835-a70a-9e6d886c9a10,SMRSDRF-02-00088232,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,df43b476-75d1-4320-8c0e-b96846769a31
180,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ147,,1788a593-8784-4d80-bfa6-03b52e8f91b5,SMRSDRF-02-00087F73,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,3c863c3b-a459-48eb-9330-18352c34e9a1
181,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,9c9e5bba-9293-45e4-9917-dff742193501,SMRSDRF-02-00088228,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,4629c459-1640-4448-9c31-a9d38e206422
182,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,e00cac91-d56b-47d6-bd45-5284c5bbe1ae,SMRSDRF-02-00088230,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,c81b06e0-f0b1-49d5-8e28-588b7071cbce
183,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,a1e8eaef-93df-49f7-bdb8-8997183fe036,SMRSDRF-02-000882CA,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,99af40de-d8c7-4a38-9bb9-7cab06ed68c8
184,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,c860f1fc-4b05-453e-8069-daf3dcc4c9f0,SMRSDRF-02-00088233,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,c523944e-fd31-4fd1-a66a-ab6593ddb03d
185,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,63e4245e-5702-4f44-85b3-e803e029a90b,SMRSDRF-02-00088213,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,5fb36148-211e-4ae8-a1b7-1f65c6f6d711
186,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,,,7ba403b4-22a9-464b-9ff0-81c91ba73eb2,SMRSDRF-02-00088231,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,d92116b4-3e2b-4d9a-8d74-72b9bc7815a6
187,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ183,,5934cf84-a3d9-4a9a-b9b7-b5fac303efc5,SMRSDRF-02-00088226,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e0a84c4c-0d06-4a71-8f0c-3ab2eb101c62
188,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ112,,b036a674-c52b-4507-b1dd-b3f97448d5a0,SMRSDRF-02-00088235,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,75a4537e-0ebb-464a-8029-b70803bff163
189,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,,,0a712921-cceb-4c7e-bde8-f14cda4c1410,SMRSDRF-02-00088222,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,0f02e5ab-9363-482a-aac4-40bef0993c0e
190,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ134,,0d00c507-9c28-4a3e-9c74-fd1094c7f01e,SMRSDRF-02-00088237,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,e2c50d5b-75d0-4653-bd1a-6d46d92ac8b3
191,,,auto,0f0cc57f-8a31-4f5e-bbbd-ecf7c5f79201,LVZ187,,0704f946-f8da-47d1-98ff-69b387c68be5,SMRSDRF-02-00088198,Basic HH Tariff_Zone 1,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,fbc05545-bb09-4ba0-a761-bb14f226ba51
192,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,LVZ213,,a831ec09-1053-4d8c-90e3-f63194606b86,SMRSDRF-02-0008822F,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,683954ca-a5bb-4cec-99af-13ddeb1625db
193,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,806f03e5-234b-429b-9a15-de5e904cb5a7,SMRSDRF-02-0008822C,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,537939c7-b223-496f-960f-bb264c027815
194,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,,,27792a9e-2134-4a51-b6bd-00ba6e0a7156,SMRSDRF-02-0008824A,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,bc929653-1e3e-446e-b46e-3c0793bfecc9
195,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ376,,deccd786-5b27-47f4-9834-267537559727,SMRSDRF-02-0008820B,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,a7599c32-6ef9-4ee8-b07b-b4e32fd4aa87
196,,,auto,77555148-67e8-4e04-85af-6741e6b0754d,LVZ29,,f031695c-2aa7-4e9e-8721-db2365192d4f,SMRSDRF-02-000883D1,Basic HH Tariff_Zone 2,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,d79f5685-35fe-45c4-b0af-43774c68b100
197,,,auto,439df054-f98d-4132-98cc-d9503b59fe13,LVZ349,,13920ca1-062a-4ce6-b7ef-a614890c2ddf,SMRSDRF-02-000883D6,Basic HH Tariff_Zone 3,flat_rate,,19.0000,ETB,kWh,"[{'start_time': '06:00', 'modifier': '100.0'}, {'start_time': '18:00', 'modifier': '127.0'}]",scheduled,"[{'start_time': '07:00', 'load_limit': 1500}, {'start_time': '21:00', 'load_limit': 2000}]",Watts,,0,ETB,False,,,,kWh,72777ff2-9783-4fc9-b73c-f86e6bd2b85a
